codigo_do_usuario,criador,data_recebido,data_de_perda,data_de_ganho,tipo_de_venda,passagem,canal_de_aquisicao,docs_italiano,parente_italiano
14181,automacao,2023-06-21,2023-06-29,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14182,automacao,2023-06-22,,2023-06-28,1venda - site,Sim,parcerias,algumas certidoes de nascimento/casamento/obito,nao informado
14183,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14184,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",nao informado
14185,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14186,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14187,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14189,automacao,2023-06-22,2023-06-30,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
14190,automacao,2023-06-22,2023-06-26,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
14191,automacao,2023-06-22,2023-06-24,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
14192,automacao,2023-07-26,2023-07-31,,retorno,nao,midia paga,"nenhum, mas sei onde obter documentos",nao informado
14193,automacao,2023-06-22,2023-06-22,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
14194,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,"nenhum, mas meu parente ja tirou a cidadania",nao informado
14195,automacao,2023-06-22,2023-07-04,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
14196,automacao,2023-06-22,2023-06-22,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14197,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14198,automacao,2023-06-22,2023-07-17,,1venda - site,Sim,midia paga,tenho todos os documentos,nao informado
14199,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14200,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14201,automacao,2023-06-22,2023-06-22,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14202,automacao,2023-06-22,2023-06-22,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14203,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,"tenho apenas rg, cartao de imigrante ou passaporte",nao informado
14204,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14205,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14206,automacao,2023-06-22,2023-07-16,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
14207,automacao,2023-08-18,2023-11-04,,retorno,nao,midia organica,,nao informado
14208,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14209,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14210,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14211,automacao,2023-06-22,2023-07-01,,1venda - site,nao,midia organica,tenho todos os documentos,nao informado
14212,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14213,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14214,automacao,2023-06-22,2023-08-11,,1venda - site,Sim,,algumas certidoes de nascimento/casamento/obito,nao informado
14215,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14216,automacao,2023-11-20,2023-12-05,,retorno,nao,parcerias,algumas certidoes de nascimento/casamento/obito,nao informado
14217,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia organica,nenhum e nao sei por onde comecar,nao informado
14218,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",nao informado
14219,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,"nenhum, mas meu parente ja tirou a cidadania",nao informado
14220,automacao,2023-06-22,2023-06-30,,1venda - site,nao,midia paga,tenho todos os documentos,nao informado
14221,automacao,2023-06-22,2023-06-22,,retorno,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14222,automacao,2023-06-22,2023-07-16,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
14223,automacao,2023-06-22,2023-06-24,,1venda - site,nao,midia organica,algumas certidoes de nascimento/casamento/obito,nao informado
14224,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14225,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14226,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
14227,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14228,vendedor loja,2023-06-22,2023-06-22,,1venda - manual,nao,,,nao informado
14229,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14230,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",nao informado
14231,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia organica,"nenhum, mas sei onde obter documentos",nao informado
14232,automacao,2023-06-22,2023-06-23,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
14233,automacao,2023-06-22,2023-06-22,,retorno,nao,outros,nenhum e nao sei por onde comecar,nao informado
14234,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14235,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14236,automacao,2023-06-22,2023-06-22,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14237,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14238,vendedor loja,2023-06-22,,2023-07-07,1venda - manual,Sim,,,nao informado
14239,vendedor loja,2023-06-22,2023-07-13,,1venda - manual,Sim,,,nao informado
14240,automacao,2023-06-23,2023-08-04,,retorno,Sim,parcerias,tenho todos os documentos,nao informado
14241,automacao,2023-06-22,2023-06-28,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
14242,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",nao informado
14243,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",nao informado
14244,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,"nenhum, mas meu parente ja tirou a cidadania",nao informado
14245,automacao,2023-06-22,2023-06-22,,1venda - site,nao,midia organica,nenhum e nao sei por onde comecar,nao informado
14246,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14247,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14248,automacao,2023-06-22,2023-06-22,,retorno,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14249,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14250,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14251,automacao,2023-06-22,2023-07-16,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
14252,automacao,2023-06-22,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14253,automacao,2023-06-22,2023-06-22,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14254,automacao,2023-06-23,2023-07-03,,1venda - site,nao,midia paga,"nenhum, mas meu parente ja tirou a cidadania",nao informado
14255,automacao,2023-06-23,2023-06-23,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14256,automacao,2023-06-23,2023-07-14,,1venda - site,Sim,midia paga,tenho todos os documentos,nao informado
14258,automacao,2023-06-23,2023-07-01,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
14259,automacao,2023-06-23,2023-07-03,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",nao informado
14260,automacao,2023-06-23,2023-07-03,,1venda - site,nao,parcerias,nenhum e nao sei por onde comecar,nao informado
14261,automacao,2023-06-23,2023-06-29,,1venda - site,Sim,parcerias,tenho todos os documentos,nao informado
14262,automacao,2023-06-23,2023-06-30,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14263,automacao,2023-06-23,2023-07-03,,1venda - site,nao,midia paga,"nenhum, mas meu parente ja tirou a cidadania",nao informado
14264,automacao,2023-06-23,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14267,automacao,2023-06-23,2023-06-23,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14268,automacao,2023-06-23,2023-06-29,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14269,automacao,2023-06-23,2023-07-03,,1venda - site,nao,redes sociais,nenhum e nao sei por onde comecar,nao informado
14270,automacao,2023-06-29,2023-06-29,,retorno,nao,midia organica,nenhum e nao sei por onde comecar,nao informado
14271,automacao,2023-06-23,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14272,automacao,2023-06-23,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14273,automacao,2023-06-23,2023-06-28,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
14274,automacao,2023-06-23,2023-06-23,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14275,automacao,2023-06-23,2023-07-03,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
14276,automacao,2023-06-23,2023-06-23,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14277,automacao,2023-06-23,2023-07-06,,1venda - site,Sim,midia paga,"nenhum, mas sei onde obter documentos",nao informado
14278,automacao,2023-06-23,2023-07-16,,1venda - site,nao,midia paga,"nenhum, mas meu parente ja tirou a cidadania",nao informado
14279,automacao,2023-06-23,2023-07-20,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14280,automacao,2023-06-23,2023-07-10,,1venda - site,nao,midia organica,,nao informado
14281,automacao,2023-06-23,2023-06-23,,retorno,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14282,automacao,2023-06-23,2023-06-23,,1venda - site,nao,redes sociais,"tenho apenas rg, cartao de imigrante ou passaporte",nao informado
14283,automacao,2023-06-23,2023-07-08,,1venda - site,Sim,,tenho todos os documentos,nao informado
14284,automacao,2023-06-23,2023-06-23,,1venda - site,nao,midia paga,"nenhum, mas meu parente ja tirou a cidadania",nao informado
14285,automacao,2023-06-23,2023-12-12,,retorno,nao,remarketing,algumas certidoes de nascimento/casamento/obito,nao informado
14286,automacao,2023-06-23,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14287,automacao,2023-06-23,2023-06-26,,1venda - site,nao,midia paga,"nenhum, mas meu parente ja tirou a cidadania",nao informado
14288,vendedor loja,2023-06-23,,2023-06-23,1venda - manual,Sim,,,nao informado
14289,automacao,2023-06-23,2023-07-16,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
14290,vendedor loja,2023-06-23,2023-06-29,,1venda - manual,Sim,,,nao informado
14291,automacao,2023-06-23,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14292,automacao,2023-06-23,2023-06-25,,1venda - site,nao,parcerias,algumas certidoes de nascimento/casamento/obito,nao informado
14293,automacao,2023-06-23,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14294,automacao,2023-06-23,2023-06-23,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14295,automacao,2023-06-23,2023-07-04,,1venda - site,nao,midia paga,tenho todos os documentos,nao informado
14296,automacao,2023-06-23,2023-06-23,,1venda - site,nao,outros,algumas certidoes de nascimento/casamento/obito,nao informado
14297,automacao,2023-06-23,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14298,automacao,2023-06-29,2023-06-29,,retorno,nao,midia organica,nenhum e nao sei por onde comecar,nao informado
14299,automacao,2023-06-23,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14300,automacao,2023-06-23,2023-06-30,,retorno,nao,outros,algumas certidoes de nascimento/casamento/obito,nao informado
14301,automacao,2023-06-23,,2023-06-28,1venda - site,Sim,parcerias,algumas certidoes de nascimento/casamento/obito,nao informado
14302,automacao,2023-06-23,,2023-09-12,1venda - site,Sim,midia paga,"nenhum, mas sei onde obter documentos",nao informado
14303,automacao,2023-06-23,2023-06-29,,1venda - site,nao,parcerias,tenho todos os documentos,nao informado
14304,automacao,2023-06-24,2023-07-04,,retorno,nao,parcerias,tenho todos os documentos,nao informado
14305,automacao,2023-06-23,2023-07-03,,1venda - site,nao,midia organica,nenhum e nao sei por onde comecar,nao informado
14306,automacao,2023-08-07,2023-08-19,,retorno,nao,midia organica,nenhum e nao sei por onde comecar,nao informado
14307,automacao,2023-06-23,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14308,automacao,2023-06-23,2023-06-24,,1venda - site,nao,parcerias,algumas certidoes de nascimento/casamento/obito,nao informado
14309,automacao,2023-06-23,2023-07-03,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",nao informado
14310,automacao,2023-06-23,2023-06-23,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",nao informado
14311,automacao,2023-06-23,2023-10-03,,1venda - site,Sim,midia organica,,nao informado
14312,automacao,2023-06-23,2023-07-10,,retorno,nao,midia paga,"nenhum, mas meu parente ja tirou a cidadania",nao informado
14313,vendedor loja,2023-06-23,2023-07-14,,1venda - manual,Sim,,,nao informado
14314,vendedor loja,2023-06-23,2023-07-14,,1venda - manual,nao,,,nao informado
14315,automacao,2023-06-23,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14316,automacao,2023-06-23,2023-06-23,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14317,automacao,2023-06-23,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14318,automacao,2023-06-23,2023-07-03,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",nao informado
14319,automacao,2023-06-23,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14320,automacao,2023-06-24,2023-06-24,,retorno,nao,midia organica,"nenhum, mas meu parente ja tirou a cidadania",nao informado
14321,automacao,2023-06-23,2023-07-03,,1venda - site,nao,redes sociais,nenhum e nao sei por onde comecar,nao informado
14322,automacao,2023-06-23,2023-06-23,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14323,automacao,2023-06-23,2023-09-07,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
14324,vendedor loja,2023-06-23,2023-07-10,,1venda - manual,nao,,,nao informado
14325,vendedor loja,2023-06-23,2023-07-06,,1venda - manual,nao,,,nao informado
14326,automacao,2023-10-11,2023-11-10,,retorno,Sim,midia organica,tenho todos os documentos,nao informado
14327,automacao,2023-06-24,2023-07-04,,retorno,nao,parcerias,"nenhum, mas sei onde obter documentos",nao informado
14328,automacao,2023-06-24,2023-06-26,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
14329,automacao,2023-06-24,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14330,automacao,2023-06-24,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14331,automacao,2023-06-24,2023-07-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
14333,automacao,2023-06-24,2023-07-10,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
14334,automacao,2023-06-24,2023-07-03,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",nao informado
14335,automacao,2023-06-24,2023-07-19,,1venda - site,Sim,midia paga,"nenhum, mas meu parente ja tirou a cidadania",nao informado
14336,automacao,2023-06-24,2023-07-03,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",nao informado
14337,automacao,2023-06-24,2023-07-10,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
14338,automacao,2023-06-24,2023-07-03,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",nao informado
